Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Years_Established,NewTargetwithLOG
7.36,0,0.052312034,5,58.5588,1997,2,0,1,27,6.686638672027554
14.15,0,0.00879232,9,195.011,2004,2,1,1,20,7.582794495492653
14.0,0,0.024468806,9,41.1454,2007,0,1,1,17,6.22127542233832
11.6,0,0.017744999,3,177.9686,1997,2,0,1,27,7.126392853614351
7.51,0,0.103793399,13,110.1544,2004,2,1,1,20,7.895251855909992
16.5,0,0.074245348,3,208.2638,2007,0,1,1,17,8.468521174267172
21.25,0,0.01945343,13,120.8756,1999,1,0,1,25,7.282147383023583
10.195,0,0.107376743,13,147.6076,2004,2,1,1,20,8.173965258379013
12.857645184135976,1,0.007503372,4,146.7102,1985,1,2,3,39,8.383503157637444
12.857645184135976,0,0.055566935,9,263.591,1985,2,0,0,39,5.57211981105991
11.35,1,0.023358738,4,184.4608,1999,1,0,1,25,8.304677365234253
13.15,0,0.073251428,13,181.695,1998,0,2,0,26,6.3086174324934685
13.65,1,0.066132,10,37.9532,2002,0,1,1,22,6.354806814962843
15.7,1,0.11454343,3,113.7202,2004,2,1,1,20,8.090428591068335
8.185,0,0.046747071,6,49.9692,2007,0,1,1,17,6.730512483419173
12.6,0,0.09619424,13,210.8612,2004,2,1,1,20,7.134386501295096
8.895,0,0.075757177,7,233.8616,2009,1,2,2,15,6.843159582876775
10.8,0,0.164724567,10,98.4042,1998,0,2,0,26,4.597180352104247
6.575,1,0.07566089,1,145.4444,2002,0,1,1,22,7.868100866844041
7.565,0,0.054751689,8,54.793,2002,0,1,1,22,6.433780575447474
18.5,0,0.033997473,11,129.9284,1999,1,0,1,25,7.520558406468582
12.857645184135976,0,0.157190017,8,156.8604,1985,2,0,0,39,5.758651900390207
19.2,0,0.18293775,11,243.0196,1999,1,0,1,25,8.192928459086769
12.857645184135976,0,0.107076832,14,58.7904,1985,1,2,3,39,7.16161331399531
10.695,0,0.057744249,6,61.2536,1987,0,2,1,37,6.512917896006198
12.857645184135976,1,0.022403117,4,250.9092,1985,1,2,3,39,9.0139974050398
11.395,1,0.069587171,10,234.6616,1997,2,0,1,27,8.452597495310876
5.655,0,0.085274988,6,165.05,1997,2,0,1,27,7.753752293636293
19.25,0,0.180820798,9,35.9558,1998,0,2,0,26,4.218206859443058
7.975,0,0.014660821,0,85.125,2002,0,1,1,22,7.887283686260815
8.27,1,0.128449055,14,186.5924,2009,1,2,2,15,8.39890899019737
12.857645184135976,0,0.019412192,9,166.5474,1985,1,2,3,39,8.38472007290779
17.6,0,0.105472205,13,165.6868,2007,0,1,1,17,8.043004561257591
12.85,0,0.121702394,13,42.7428,2004,2,1,1,20,6.5554775104249945
12.857645184135976,1,0.302478871,13,155.4972,1985,2,0,0,39,5.741702342076434
12.857645184135976,0,0.066132,6,253.0356,1985,1,2,3,39,9.345317144535684
12.857645184135976,1,0.096046304,10,178.7028,1985,1,2,3,39,8.434826892961969
6.865,0,0.057152139,13,211.8218,2007,0,1,1,17,8.500169385217953
12.857645184135976,1,0.032892112,2,49.3008,1985,1,2,3,39,7.325164768107274
17.6,1,0.016024651,1,44.0402,2004,2,1,1,20,6.392289908217584
19.0,0,0.017719277,8,211.0244,1997,2,0,1,27,8.245657186835128
10.3,1,0.098464979,6,188.653,1998,0,2,0,26,5.245723226427438
5.785,1,0.038756864,6,260.7252,1997,2,0,1,27,8.70507917138587
20.25,0,0.036474041,4,218.3482,2009,1,2,2,15,7.78718706972253
11.395,0,0.009898492,8,48.8034,2002,0,1,1,22,6.65628220954696
16.35,0,0.016979063,9,97.441,1987,0,2,1,37,6.649409330259198
9.285,1,0.021039273,13,160.0578,1999,1,0,1,25,7.850619701889224
5.82,1,0.077634044,6,256.433,2009,1,2,2,15,8.254527581548782
16.2,0,0.035967107,6,260.3278,1999,1,0,1,25,8.929237436130627
15.7,0,0.066132,7,43.377,1998,0,2,0,26,4.866233604722535
14.15,0,0.037967687,15,125.6046,1999,1,0,1,25,7.389292020474911
7.97,0,0.021579162,12,105.9596,2002,0,1,1,22,7.625269360557612
16.0,1,0.09942555,5,87.0856,1999,1,0,1,25,6.267795437973214
10.5,0,0.071548187,5,120.2098,2009,1,2,2,15,6.401168989858713
10.5,0,0.041459804,6,39.2164,1999,1,0,1,25,6.292734386320466
16.35,0,0.013387211,11,105.628,1999,1,0,1,25,6.97099295438666
12.3,1,0.064565202,15,92.9804,1987,0,2,1,37,7.565010169039415
12.857645184135976,1,0.066132,1,84.5908,1985,1,2,3,39,8.013034891566376
12.857645184135976,0,0.048830264,13,113.1176,1985,1,2,3,39,7.785250960695664
16.35,0,0.032538896,10,165.7842,1997,2,0,1,27,7.883275664863277
4.88,1,0.133382115,0,55.0298,1987,0,2,1,37,6.472589850619227
17.5,0,0.066132,13,102.999,1997,2,0,1,27,8.003954993064509
13.15,0,0.04376368,13,183.095,1997,2,0,1,27,7.512590236819404
12.1,0,0.020652362,13,149.5734,2009,1,2,2,15,7.708456018721116
11.8,1,0.025978802,10,102.5674,2002,0,1,1,22,7.396260689791005
14.5,0,0.066132,3,154.4682,1987,0,2,1,37,7.329541142707073
12.857645184135976,0,0.088551694,9,191.5504,1985,1,2,3,39,8.69018173077988
18.35,0,0.0304697,8,191.3162,1987,0,2,1,37,7.205570883326533
19.2,1,0.066132,6,182.095,1998,0,2,0,26,6.596299504945249
16.0,0,0.057292529,4,224.3404,2009,1,2,2,15,8.412012215195798
12.3,1,0.064984487,15,92.5804,2007,0,1,1,17,7.739363556184193
12.857645184135976,0,0.043029436,0,94.7436,1985,1,2,3,39,7.439432861656213
16.7,1,0.061122656,0,100.0384,2009,1,2,2,15,7.809322144791103
20.5,0,0.032819637,9,38.9822,1999,1,0,1,25,6.889647314932708
16.35,1,0.062508438,6,227.1062,1999,1,0,1,25,8.638109978407439
12.857645184135976,0,0.176411579,9,173.2422,1985,1,2,3,39,7.634968757646326
12.857645184135976,1,0.116915909,13,159.4578,1985,1,2,3,39,8.512018184134588
15.1,1,0.160852421,10,131.3942,1998,0,2,0,26,5.98515115955139
5.46,1,0.106968096,6,142.6786,1987,0,2,1,37,7.745720121939028
7.42,1,0.021695674,12,185.3582,2007,0,1,1,17,8.220178101534144
8.26,1,0.032625074,14,124.673,2007,0,1,1,17,7.521640072339323
18.85,1,0.139087683,13,251.7724,2007,0,1,1,17,8.013034891566376
12.857645184135976,0,0.077132215,9,197.411,1985,1,2,3,39,8.681406784160762
20.35,0,0.090480214,13,119.5466,1998,0,2,0,26,4.7693837787326165
12.857645184135976,1,0.102226474,3,91.312,1985,1,2,3,39,8.031384030234571
16.5,1,0.066237024,2,183.1292,2004,2,1,1,20,8.761710214036272
12.857645184135976,0,0.021392306,6,182.0976,1985,1,2,3,39,8.725396637070947
12.0,0,0.07554831,0,121.9388,1997,2,0,1,27,8.077077257893471
19.7,0,0.053330653,6,56.793,2002,0,1,1,22,6.743935503751314
12.857645184135976,0,0.041740624,4,98.3042,1985,2,0,0,39,5.290327532664192
5.46,1,0.107057186,6,144.9786,1997,2,0,1,27,7.612188729314505
12.857645184135976,1,0.102830104,0,172.6422,1985,2,0,0,39,5.843209288418271
19.6,1,0.041806702,5,48.8376,2007,0,1,1,17,6.267795437973214
6.935,1,0.041282286,13,103.5332,1997,2,0,1,27,7.115093298360417
13.5,0,0.055301055,8,34.6874,2007,0,1,1,17,5.760750537047128
11.8,0,0.038235337,8,177.5686,1998,0,2,0,26,6.566777065678927
12.35,0,0.163910938,9,119.2124,2004,2,1,1,20,7.172912869249243
20.75,0,0.108710162,13,161.7578,1997,2,0,1,27,7.968402737545607
12.35,1,0.038718195,6,110.657,2007,0,1,1,17,7.643618499225808
20.35,0,0.084273286,10,181.7292,2007,0,1,1,17,8.297404605905173
9.195,0,0.015949001,0,84.1592,2007,0,1,1,17,7.121565812866034
12.857645184135976,0,0.066132,0,81.8618,1985,2,0,0,39,5.082171772315474
21.1,0,0.029008944,9,143.3786,1997,2,0,1,27,6.764890868927302
13.35,1,0.014649641,3,207.3638,1999,1,0,1,25,8.665231468513225
16.0,0,0.066132,9,228.8668,1997,2,0,1,27,7.385582970271825
5.845,1,0.104998144,5,213.2218,2004,2,1,1,20,8.891035693904964
10.1,0,0.054620504,8,197.5084,2004,2,1,1,20,7.998377733766402
16.7,1,0.038606365,13,146.5102,2002,0,1,1,22,7.926744755141729
10.8,0,0.050000257,6,243.9144,2007,0,1,1,17,8.44575596349416
12.857645184135976,0,0.035022503,8,85.1224,1985,1,2,3,39,7.62331814042635
15.6,0,0.045076878,4,241.3854,2002,0,1,1,22,7.972543530211639
7.72,1,0.074883035,1,79.8986,2002,0,1,1,22,6.994465310571802
12.857645184135976,0,0.015485016,6,185.6266,1985,1,2,3,39,8.513088418350454
14.8,1,0.043856919,1,109.057,1987,0,2,1,37,7.918055344927569
12.857645184135976,1,0.096730427,13,159.0262,1985,1,2,3,39,8.680615510734523
16.0,0,0.060942632,15,225.6404,1999,1,0,1,25,7.981229299103343
8.895,0,0.066132,4,42.0138,2009,1,2,2,15,6.343165239947357
12.8,1,0.023567538,10,226.8404,1999,1,0,1,25,8.412012215195798
12.857645184135976,1,0.058542509,6,168.6448,1985,1,2,3,39,8.134143764192341
7.035,0,0.021849398,5,262.091,1997,2,0,1,27,8.344708533299691
8.71,0,0.121936216,3,94.4778,2007,0,1,1,17,7.874198446712159
9.0,0,0.143870574,13,169.4816,1998,0,2,0,26,6.22127542233832
9.195,1,0.077995641,10,107.1596,1987,0,2,1,37,7.938926919412654
14.3,0,0.127435585,5,86.8224,1987,0,2,1,37,6.7478494030724505
10.5,1,0.02502991,6,218.4508,1999,1,0,1,25,7.945080784987032
7.97,0,0.057667173,14,172.1422,1998,0,2,0,26,6.248674396526435
14.85,1,0.019590769,4,261.591,2009,1,2,2,15,7.769344388396129
21.25,0,0.019423232,13,120.8756,1997,2,0,1,27,8.055337271257065
15.85,1,0.121609722,0,60.222,2004,2,1,1,20,6.290268293825272
12.35,1,0.185824165,0,78.5328,2004,2,1,1,20,6.544048814601371
10.3,0,0.078903499,0,177.637,2002,0,1,1,22,8.351017702492955
8.6,1,0.054706408,1,128.931,2009,1,2,2,15,7.264128877520905
20.7,1,0.191008614,4,92.8436,1998,0,2,0,26,5.242208284319994
9.395,0,0.040124625,11,85.1908,2009,1,2,2,15,7.202104675350046
12.857645184135976,1,0.182407266,4,109.157,1985,1,2,3,39,7.532392864115584
8.3,1,0.030212499,0,98.0384,2002,0,1,1,22,7.957742149909377
12.857645184135976,0,0.18358896,13,154.663,1985,2,0,0,39,5.745966740862892
10.695,1,0.060654268,2,174.7712,2004,2,1,1,20,8.113622128471544
9.5,1,0.048883854,15,185.7898,2009,1,2,2,15,7.870646045107792
16.6,0,0.084176826,3,118.0124,1998,0,2,0,26,6.384455508884973
12.857645184135976,0,0.055121892,4,196.7768,1985,1,2,3,39,8.684790882145004
8.155,0,0.119692888,10,188.453,2002,0,1,1,22,8.381217442356588
17.7,1,0.016630303,6,48.1034,2002,0,1,1,22,6.281588760105549
19.5,0,0.128206001,1,155.9314,1997,2,0,1,27,8.263148324592688
12.857645184135976,0,0.247321039,13,152.3998,1985,2,0,0,39,5.035651756680581
18.25,0,0.130095044,13,257.2962,1998,0,2,0,26,6.249960570337179
11.35,1,0.045165796,13,100.0016,2009,1,2,2,15,6.919699659999109
15.6,1,0.066132,4,62.4194,2009,1,2,2,15,6.69078289677358
13.35,0,0.139426044,5,148.3392,2004,2,1,1,20,8.26297663603531
10.895,0,0.0358031,6,130.3284,1999,1,0,1,25,7.825940056019763
11.3,1,0.066717378,5,260.8962,2004,2,1,1,20,8.501252368943675
11.8,0,0.115819014,14,198.3084,2007,0,1,1,17,8.425821748593341
12.3,0,0.066132,13,116.4834,2009,1,2,2,15,7.519114362896348
18.35,1,0.092226754,5,184.4266,1997,2,0,1,27,8.161690531512566
12.857645184135976,1,0.066132,3,160.692,1985,2,0,0,39,5.767020150060724
9.6,0,0.161182103,14,165.3158,1998,0,2,0,26,5.811834165850517
8.695,0,0.119436131,9,94.7094,1987,0,2,1,37,6.953973949217065
12.0,1,0.020411155,10,98.6042,1997,2,0,1,27,6.995075624902618
7.97,0,0.021531416,12,108.4596,2004,2,1,1,20,8.013034891566376
6.985,1,0.13725257,10,183.7608,1987,0,2,1,37,7.986223634115719
18.0,0,0.079299474,9,170.5422,1998,0,2,0,26,5.843209288418271
5.405,1,0.053924587,3,198.2742,2007,0,1,1,17,8.38472007290779
16.6,0,0.050392993,3,118.4124,2002,0,1,1,22,8.070854462455202
8.27,1,0.089735804,13,148.7708,2002,0,1,1,22,7.9041408033272385
12.8,1,0.023526504,10,223.5404,2004,2,1,1,20,8.635155766510007
13.0,0,0.041789718,9,256.1014,1987,0,2,1,37,7.843854128333479
11.6,1,0.144832027,4,239.8222,2007,0,1,1,17,8.309769778703282
5.32,0,0.093261677,8,100.9674,2009,1,2,2,15,7.108578617339223
8.895,0,0.124610886,9,113.1544,1987,0,2,1,37,8.354784185288432
14.6,0,0.043021542,9,196.9084,1998,0,2,0,26,6.388939821332301
6.615,0,0.093913607,4,198.7426,2007,0,1,1,17,7.078725654189542
12.6,1,0.062700289,5,102.199,1997,2,0,1,27,7.581098142244475
16.1,0,0.034300475,6,253.2356,2004,2,1,1,20,8.674148870694513
19.1,0,0.045270426,4,38.8138,1987,0,2,1,37,6.594479668228264
20.85,0,0.032448523,0,177.866,1997,2,0,1,27,6.983415474385217
8.85,1,0.113302223,14,125.1388,2007,0,1,1,17,7.0162052972082085
12.857645184135976,0,0.014353676,10,115.515,1985,1,2,3,39,7.39707734969756
11.8,0,0.122289654,6,46.3402,2007,0,1,1,17,5.619100019984102
7.535,0,0.081787519,14,120.844,1997,2,0,1,27,7.676562654945163
19.6,1,0.041536962,5,46.0376,1987,0,2,1,37,6.267795437973214
13.3,0,0.06356617,5,151.3708,1997,2,0,1,27,8.19182287577902
7.75,0,0.043414959,0,93.1436,2009,1,2,2,15,7.257111304862258
15.25,0,0.08995645,5,217.1192,1999,1,0,1,25,8.082027763053327
12.857645184135976,0,0.124110734,9,111.7544,1985,1,2,3,39,8.32811593820627
9.0,0,0.079668739,3,79.6644,2009,1,2,2,15,7.359650944178443
12.6,1,0.041557653,6,124.5072,1997,2,0,1,27,7.803902077321764
6.65,0,0.089196394,3,147.0734,1998,0,2,0,26,5.693552998178852
7.81,1,0.055216312,3,125.5046,2004,2,1,1,20,8.082439201034855
5.94,0,0.034880143,3,177.9344,2004,2,1,1,20,8.403096851537844
12.857645184135976,0,0.087045086,1,196.7794,1985,1,2,3,39,8.739142557975581
12.857645184135976,0,0.114127418,4,147.176,1985,2,0,0,39,6.37315595363104
12.857645184135976,0,0.080249973,9,168.679,1985,1,2,3,39,8.501793421303688
18.25,0,0.04421348,7,173.408,1987,0,2,1,37,6.94567514640237
12.857645184135976,1,0.037388493,13,107.8254,1985,1,2,3,39,7.251933604427086
7.825,0,0.186067862,9,255.4698,1997,2,0,1,27,8.53176569483948
12.857645184135976,0,0.08279545,5,245.8776,1985,1,2,3,39,8.456566879598375
12.857645184135976,1,0.223985293,14,186.2924,1985,2,0,0,39,6.319467448517535
20.25,0,0.058935522,9,246.646,1997,2,0,1,27,7.809322144791103
6.78,0,0.066892471,6,186.424,2009,1,2,2,15,7.17393379838335
17.0,0,0.052421981,8,123.773,2009,1,2,2,15,7.116174964231158
13.35,0,0.048027043,1,218.9166,1997,2,0,1,27,8.641290755077524
15.3,0,0.038460297,9,104.0332,1998,0,2,0,26,5.323333829132362
9.3,0,0.044843161,9,246.1802,2009,1,2,2,15,7.901925962997685
18.35,0,0.015291576,7,106.1938,1987,0,2,1,37,7.38268861224546
9.0,1,0.050786366,3,152.2024,2007,0,1,1,17,8.200633505461173
19.35,1,0.082197959,0,49.2034,1987,0,2,1,37,6.591743688409389
11.3,0,0.007279889,10,199.3426,1997,2,0,1,27,7.771872834749487
12.857645184135976,0,0.054720642,5,107.8254,1985,1,2,3,39,7.778026700323865
12.857645184135976,0,0.060706749,9,127.502,1985,2,0,0,39,5.938870406987383
18.2,1,0.066297055,6,247.1092,1997,2,0,1,27,7.714714420909539
20.25,0,0.026005891,9,180.9976,2002,0,1,1,22,7.907086313556995
10.0,0,0.073794811,8,121.444,2007,0,1,1,17,7.830713334772421
13.0,0,0.082970667,9,60.0194,1999,1,0,1,25,7.0162052972082085
4.59,0,0.070767174,14,111.986,2004,2,1,1,20,6.674942632264362
12.65,0,0.063246037,14,159.2578,2007,0,1,1,17,7.786081180751653
12.857645184135976,1,0.07252476,13,120.3098,1985,1,2,3,39,7.430788407039872
12.857645184135976,0,0.179484411,4,228.9352,1985,2,0,0,39,6.820170064652077
12.857645184135976,0,0.03976832,11,83.9908,1985,1,2,3,39,7.761720463285469
19.7,0,0.077849003,0,179.166,1987,0,2,1,37,8.024869349213379
15.1,0,0.127334766,0,88.283,1998,0,2,0,26,4.498508824597217
18.85,1,0.06823032,4,121.044,2009,1,2,2,15,7.351140254510534
14.5,0,0.019554705,11,162.421,2009,1,2,2,15,7.579398906491515
16.85,1,0.026627857,3,93.712,2009,1,2,2,15,6.614318010447928
10.1,1,0.045950475,13,38.2848,2007,0,1,1,17,7.115093298360417
13.8,0,0.05843112,4,243.6802,2007,0,1,1,17,7.583472231879151
7.89,0,0.036127671,4,117.4782,2004,2,1,1,20,7.613833196055759
16.7,0,0.066132,3,181.2292,2009,1,2,2,15,7.845419482162116
14.1,0,0.066979957,13,196.7084,1999,1,0,1,25,8.062916254903973
14.0,1,0.105145451,5,144.2812,1997,2,0,1,27,8.4855705857968
17.1,0,0.128614205,6,111.6886,1999,1,0,1,25,7.350285188190801
12.857645184135976,0,0.039055756,9,152.3366,1985,1,2,3,39,7.657241393255449
12.857645184135976,1,0.144338493,6,172.108,1985,1,2,3,39,8.372791502042515
19.25,0,0.101932076,4,54.5956,1999,1,0,1,25,6.639010623038299
20.5,1,0.019199733,5,84.3592,1997,2,0,1,27,7.50455806512214
12.3,0,0.009429612,0,71.338,2002,0,1,1,22,7.001764613053414
11.85,0,0.132645493,4,96.9726,2004,2,1,1,20,7.068573282725524
14.1,0,0.090185027,3,140.2496,2007,0,1,1,17,7.89425929999724
10.1,0,0.024262772,3,117.615,2009,1,2,2,15,7.3229693775438385
9.6,0,0.006692529,9,164.9184,1987,0,2,1,37,7.997034550219935
15.1,0,0.095545715,0,157.3604,2009,1,2,2,15,8.397709230005466
9.3,0,0.14897741,3,143.0786,1998,0,2,0,26,5.666278580259192
18.2,1,0.066567121,6,250.2092,2009,1,2,2,15,8.002396493361319
14.85,1,0.009930514,13,157.463,1987,0,2,1,37,7.825408282542727
6.67,1,0.090130537,13,131.4626,2002,0,1,1,22,7.441387132358312
7.5,0,0.032626952,5,235.9906,1997,2,0,1,27,8.8382656579249
12.857645184135976,0,0.037824735,6,109.7228,1985,2,0,0,39,5.8038341231834405
6.26,1,0.016516867,10,151.1366,1998,0,2,0,26,6.1167963523083
12.857645184135976,0,0.066132,6,255.7988,1985,1,2,3,39,9.132590354079728
13.1,1,0.044192372,6,180.3318,1997,2,0,1,27,7.760302224500025
17.0,0,0.055746931,4,220.0114,2007,0,1,1,17,7.703961629133277
19.2,0,0.041291929,9,130.131,1999,1,0,1,25,6.94567514640237
8.52,0,0.027101431,14,151.7682,1999,1,0,1,25,7.799544771952808
12.8,1,0.023530953,10,223.5404,1997,2,0,1,27,7.495721483321642
7.785,0,0.088846306,6,61.451,1999,1,0,1,25,6.632017587547328
17.35,0,0.020676141,11,80.6618,2007,0,1,1,17,7.097074792857739
16.75,0,0.021220113,7,55.1298,2004,2,1,1,20,7.123177416760376
10.195,1,0.146692433,4,194.5794,2007,0,1,1,17,8.317929092899277
11.35,1,0.00552947,6,169.279,2004,2,1,1,20,7.773554920932472
16.35,0,0.066132,6,196.3426,2009,1,2,2,15,7.2328763340168
17.25,1,0.125419157,2,40.048,1999,1,0,1,25,5.990163701374934
9.695,0,0.049498821,13,158.792,1998,0,2,0,26,5.767020150060724
12.857645184135976,0,0.066132,6,242.9854,1985,1,2,3,39,8.819841390598842
7.435,0,0.123338082,15,206.1638,2009,1,2,2,15,7.412468500017858
7.51,0,0.103813029,13,113.7544,1997,2,0,1,27,6.508957494790101
5.655,0,0.142732848,6,167.95,1998,0,2,0,26,5.114694964021034
15.7,1,0.123159656,6,110.1544,2007,0,1,1,17,7.115093298360417
12.857645184135976,0,0.019292355,8,129.9994,1985,1,2,3,39,8.114020773085155
9.395,0,0.159582185,14,224.772,1999,1,0,1,25,8.85616686825414
5.5,0,0.066132,11,103.1016,2002,0,1,1,22,7.612846840559055
12.857645184135976,0,0.066132,14,121.044,1985,1,2,3,39,7.7819231706029885
12.857645184135976,0,0.044767801,4,241.8854,1985,1,2,3,39,8.432075859590078
19.35,1,0.018667601,13,112.9544,2007,0,1,1,17,7.975294563583528
10.8,1,0.066132,0,39.3138,1987,0,2,1,37,6.922983735200299
12.857645184135976,0,0.025354072,8,144.476,1985,1,2,3,39,8.20573741737935
5.425,1,0.114472403,0,88.3514,1997,2,0,1,27,7.9493190771802675
12.857645184135976,0,0.043351896,6,146.6418,1985,1,2,3,39,8.392594129338695
7.35,0,0.028571132,6,40.8454,1987,0,2,1,37,6.375426102165579
17.25,0,0.066132,5,40.8822,2009,1,2,2,15,6.443360212304288
5.785,1,0.066132,6,87.1856,2004,2,1,1,20,7.24862469098494
14.65,0,0.171245426,6,50.3692,1987,0,2,1,37,6.382205789150958
12.857645184135976,1,0.01251245,13,38.748,1985,2,0,0,39,4.3807257889408335
21.25,0,0.016735879,10,185.2608,1998,0,2,0,26,5.213634911875937
7.365,0,0.159967845,13,94.712,1997,2,0,1,27,7.17393379838335
18.2,1,0.026059557,0,241.2196,2004,2,1,1,20,8.780715123988887
17.75,0,0.030410273,4,256.0672,1987,0,2,1,37,7.62331814042635
8.6,1,0.066132,1,131.531,1999,1,0,1,25,7.810672583888975
8.75,1,0.074627201,6,187.8556,1997,2,0,1,27,7.181051266152214
11.1,1,0.036174285,5,176.0712,2009,1,2,2,15,7.366407726641323
12.857645184135976,1,0.116793684,13,41.0112,1985,2,0,0,39,3.752117129518459
9.8,0,0.013920032,14,45.006,2007,0,1,1,17,6.674942632264362
13.65,0,0.077219509,8,56.493,2004,2,1,1,20,6.233109879985324
18.2,0,0.049396364,6,146.4734,1999,1,0,1,25,8.178459647966852
11.1,0,0.033081389,9,116.5124,1987,0,2,1,37,6.972242173787092
11.1,0,0.059797172,6,151.8366,1987,0,2,1,37,6.964094212695503
8.42,0,0.070712031,9,216.4192,2002,0,1,1,22,8.013034891566376
11.65,1,0.058681957,0,170.4422,1987,0,2,1,37,6.248674396526435
12.857645184135976,1,0.067373081,1,258.8988,1985,1,2,3,39,8.033978065411619
12.857645184135976,0,0.066132,5,190.9162,1985,1,2,3,39,8.660858115933374
12.65,0,0.042211119,9,108.6938,1997,2,0,1,27,7.239587768604787
5.86,1,0.151159243,10,156.6314,2002,0,1,1,22,8.088794937447911
15.0,0,0.064241345,7,45.206,1999,1,0,1,25,6.674942632264362
7.485,0,0.069514712,13,108.7228,2007,0,1,1,17,7.190128484303331
11.65,0,0.033858187,12,113.386,1997,2,0,1,27,7.864526699138199
7.63,0,0.06105276,14,95.4436,2004,2,1,1,20,7.257111304862258
16.25,0,0.057485328,6,126.2046,1999,1,0,1,25,7.532392864115584
6.92,1,0.131128467,2,93.1804,1999,1,0,1,25,7.353701075372208
12.857645184135976,1,0.170646494,10,46.3376,1985,1,2,3,39,7.654089799093104
8.42,0,0.070555571,9,216.0192,2004,2,1,1,20,7.771872834749487
12.857645184135976,0,0.081651443,10,152.5682,1985,2,0,0,39,5.026956049713027
7.785,1,0.066132,6,106.4964,1987,0,2,1,37,7.363879280287964
15.7,1,0.00878535,10,204.998,2007,0,1,1,17,8.587902881659462
6.65,0,0.053279839,3,147.7734,2004,2,1,1,20,7.639463147234164
6.26,0,0.031599715,9,111.3228,2007,0,1,1,17,7.796264287873647
10.6,1,0.033052168,2,49.7008,1997,2,0,1,27,6.868406365611559
19.6,0,0.066132,8,150.3024,2009,1,2,2,15,7.855793019169444
20.2,1,0.121231308,13,97.5752,2004,2,1,1,20,7.335636067974569
11.15,1,0.008296692,4,150.6708,2002,0,1,1,22,7.652826375046332
11.35,1,0.043333912,6,201.0742,2009,1,2,2,15,7.691572892347844
18.25,1,0.171523928,4,155.863,2009,1,2,2,15,7.760869761405156
17.6,0,0.018905326,8,234.659,1997,2,0,1,27,9.048870774090313
12.857645184135976,1,0.04368089,1,110.157,1985,1,2,3,39,7.743701957782791
12.857645184135976,0,0.011835436,11,121.373,1985,2,0,0,39,5.5067370517970575
12.857645184135976,1,0.028842332,6,81.496,1985,1,2,3,39,7.599601613809034
20.7,0,0.021427082,0,156.5288,2004,2,1,1,20,7.359650944178443
19.5,0,0.014296484,9,53.7614,1999,1,0,1,25,7.270171191976868
19.35,1,0.039895009,14,162.4868,1987,0,2,1,37,8.39440244809548
17.6,0,0.082797778,8,161.492,2007,0,1,1,17,8.164915422859094
10.195,0,0.041907414,13,43.8428,1987,0,2,1,37,5.169183149305104
6.96,0,0.077129323,14,92.7146,1987,0,2,1,37,7.457653951153353
12.857645184135976,0,0.03100078,9,177.0054,1985,1,2,3,39,7.650294728124552
15.35,0,0.096379585,14,196.5768,2004,2,1,1,20,8.461647330830793
12.857645184135976,0,0.096592065,4,54.893,1985,1,2,3,39,8.043218487881575
17.85,0,0.018097419,8,96.9094,2009,1,2,2,15,7.1951360060339535
19.5,1,0.03075661,3,86.254,2002,0,1,1,22,7.679644321482571
13.85,0,0.030769458,14,141.7154,1987,0,2,1,37,7.999048649591636
12.857645184135976,0,0.24749009,4,263.1884,1985,2,0,0,39,6.272833232003171
12.85,0,0.16871476,5,47.306,1999,1,0,1,25,6.977223504137296
8.21,0,0.044925784,4,86.0198,1997,2,0,1,27,7.358803127256103
9.0,0,0.03201648,9,99.6016,2004,2,1,1,20,7.561553546171504
12.857645184135976,1,0.066132,10,182.0608,1985,1,2,3,39,8.951304530159305
